ANNUAL_RAINFALL,SEASONAL_RAINFALL,CLOUD_VISIBILITY,HUMIDITY,RIVER_DISCHARGE,DRAINAGE_INDEX,TEMPERATURE,FLOOD
2366.0,1095.8,2.77,82.5,1977.4,0.0,27.1,1
1618.0,886.7,2.86,67.5,2666.0,8.03,26.2,0
1934.7,1232.4,8.03,62.4,2049.0,8.23,27.5,0
1552.7,725.0,2.15,84.6,2492.3,6.98,25.8,0
2623.2,1199.3,5.01,68.0,674.4,0.77,22.0,0
2758.0,1613.4,7.36,71.2,1238.9,5.85,26.5,0
2047.5,1125.7,5.8,48.4,1843.5,8.21,31.7,0
2224.9,1293.7,6.78,86.4,2428.8,3.9,33.0,1
1258.4,665.5,2.8,84.9,1383.8,1.98,37.8,0
2005.2,1001.4,7.78,75.1,1434.0,5.88,34.8,0
2167.4,1423.4,4.16,56.7,2049.7,8.26,23.2,0
3903.5,2359.2,5.03,89.5,599.3,0.49,26.4,1
1477.2,753.5,6.71,67.0,2785.9,5.97,27.9,0
3151.7,1720.4,6.31,69.6,796.7,6.43,27.7,0
2848.0,1787.2,6.07,100.0,50.0,6.02,28.3,0
2382.4,1123.7,3.75,66.6,1508.1,6.5,37.6,0
3343.1,1652.3,5.1,83.9,2858.8,6.31,23.7,1
2441.9,1152.5,6.01,81.7,1969.2,1.3,25.1,1
2453.0,1701.6,1.87,79.7,2100.9,2.35,34.6,1
2165.5,1463.3,4.61,78.4,1533.1,6.19,25.5,0
2995.3,2024.8,7.16,79.5,1378.1,0.18,29.6,1
2912.7,1936.7,2.17,78.3,264.1,6.35,32.1,0
1793.3,1167.1,9.47,74.4,50.0,6.65,29.9,0
1342.5,796.2,9.81,93.1,1657.0,2.39,28.8,0
2068.1,1329.1,2.26,59.2,2550.0,5.98,31.8,0
1680.0,775.3,10.07,87.3,1775.3,5.34,24.4,0
2158.7,1373.9,5.57,84.9,1998.9,2.61,26.0,1
3004.3,2053.1,7.26,83.4,2767.0,4.63,30.1,1
1902.8,1141.9,4.51,88.4,1763.0,9.1,19.7,0
2172.2,1210.4,8.77,73.9,1401.9,4.27,33.7,0
2237.7,1193.2,7.22,52.6,845.2,6.3,29.2,0
2751.5,1768.8,3.56,74.1,3117.8,0.35,28.6,1
739.5,486.5,2.5,63.1,1921.2,0.78,21.5,0
1805.6,1284.3,1.62,66.2,745.1,0.81,22.9,1
2337.3,1291.8,6.56,60.1,563.1,7.78,26.4,0
2980.1,2029.2,7.72,69.3,2502.5,3.5,31.2,1
1880.3,1162.8,7.95,67.8,670.0,2.28,19.7,0
980.2,700.7,5.65,46.5,2983.1,7.47,31.2,0
2602.8,1583.4,2.53,83.4,50.0,1.7,26.6,1
1787.0,1081.7,3.95,100.0,2638.1,2.46,27.1,1
1426.7,889.4,9.46,82.3,1889.5,4.31,29.0,0
1794.2,1210.7,4.55,72.6,1594.9,3.31,29.1,0
2080.1,1538.0,6.43,74.3,1359.6,5.85,25.2,0
1806.9,853.0,2.77,69.9,3012.6,3.38,30.5,1
766.4,357.2,7.01,76.1,2065.6,3.93,18.7,0
2783.1,2035.2,4.63,74.6,777.4,8.63,26.2,0
3028.7,1844.3,9.14,64.9,124.9,8.85,28.6,0
2623.5,1664.5,8.32,95.2,1641.8,8.28,26.6,0
1460.5,868.6,4.51,57.2,1499.1,8.65,20.7,0
2069.0,989.2,5.62,83.6,284.1,5.7,31.0,0
2195.8,1494.1,4.35,73.8,1455.7,6.46,23.0,0
2589.2,1745.6,1.74,97.8,1040.9,5.57,27.7,1
2634.4,1431.8,3.43,79.1,1507.4,7.86,28.6,1
1722.8,933.5,6.59,70.7,2080.7,5.51,28.1,0
2253.3,1580.4,6.98,72.0,2694.1,1.11,32.7,1
2497.2,1178.0,6.45,75.5,2227.1,8.1,27.8,0
3146.3,2247.5,5.09,61.3,922.8,7.61,29.7,1
2657.9,1400.7,8.8,65.8,1795.1,8.2,27.8,0
2712.9,1703.4,6.19,53.6,1550.5,1.9,30.5,1
2254.5,1647.6,8.11,63.9,434.3,2.72,33.6,0
3116.8,2036.6,0.68,76.1,1818.6,2.96,28.6,1
2466.3,1416.5,0.2,78.6,2985.3,5.08,31.1,1
1640.3,1077.4,6.85,51.2,1525.9,1.34,33.8,0
3112.2,1721.6,1.73,73.4,224.7,3.85,33.4,0
2653.6,1414.9,5.36,81.8,1524.2,1.82,26.5,1
1912.0,1432.1,5.09,73.0,529.0,2.65,32.1,0
1888.3,1275.1,10.76,67.4,2190.9,7.06,29.0,0
2392.8,1539.5,7.2,70.1,1919.9,8.55,32.5,0
2501.1,1392.1,6.5,68.5,1363.3,0.23,30.3,0
2328.2,1082.0,8.51,67.4,1235.1,5.66,29.1,0
2402.4,1103.4,7.11,77.1,1330.2,0.36,29.7,0
3305.0,2036.7,4.63,100.0,1506.6,0.85,29.0,1
2896.5,1965.6,9.21,66.1,882.2,7.05,29.2,0
2323.9,1420.4,2.67,71.2,389.8,7.36,27.4,0
2811.9,1974.6,6.97,74.4,2411.0,8.14,27.0,1
1528.9,703.3,1.36,66.8,1191.7,4.74,35.1,0
2458.7,1376.9,6.61,88.2,1633.6,8.6,29.9,0
3376.0,1759.3,6.58,46.5,1728.2,1.67,25.7,1
2058.3,1202.4,11.03,68.6,1757.6,2.5,26.9,0
1649.0,777.9,1.31,84.8,560.9,1.35,32.2,0
1776.1,1307.7,4.2,71.5,159.3,7.98,25.1,0
1491.7,771.2,8.47,65.1,1029.0,2.29,22.1,0
1689.9,1228.0,7.01,80.3,1816.6,1.56,22.4,1
1959.2,1131.9,6.54,85.9,917.6,6.23,21.1,0
1286.4,959.2,3.13,77.5,1216.1,0.77,22.8,0
2210.2,1361.9,4.23,65.4,3201.8,0.45,23.3,1
2786.5,2032.0,9.74,80.5,50.0,1.07,33.5,1
1610.0,727.1,5.85,70.2,896.0,0.0,27.8,0
3187.5,2149.9,7.13,83.9,3017.3,6.97,26.5,1
2532.0,1825.4,5.65,92.8,1464.3,5.62,22.2,1
2869.9,1411.7,2.45,43.7,935.2,2.1,27.4,0
1772.4,848.7,8.8,76.3,2435.0,2.33,21.1,1
2755.4,1590.9,7.51,54.2,1544.2,8.11,26.5,0
1490.2,1088.0,12.92,100.0,1221.4,5.02,36.3,0
2778.7,1702.5,2.95,69.4,1653.9,6.99,30.7,0
2311.7,1406.1,8.47,84.0,973.5,4.53,27.2,0
2559.6,1260.2,2.07,74.6,686.0,2.38,30.8,0
1435.9,646.5,6.47,65.4,1409.1,9.7,25.9,0
1618.2,1121.5,8.93,63.9,691.2,5.66,24.8,0
2588.2,1232.7,0.2,94.0,1508.6,1.31,34.8,1
1583.6,1013.7,5.39,86.5,1783.5,4.06,23.4,0
2501.1,1811.7,4.31,98.3,2182.4,3.29,26.6,1
1311.4,672.2,3.89,75.7,2402.3,2.14,29.2,0
2751.3,1787.2,7.16,78.5,1175.4,9.33,24.3,0
1398.9,662.5,9.36,71.8,1899.5,8.81,30.6,0
2559.0,1615.0,5.6,71.6,1894.0,1.99,26.8,1
2606.7,1301.2,6.62,62.5,1762.3,3.52,30.7,1
1747.1,1171.9,6.34,76.0,1116.4,7.62,30.3,0
2578.3,1393.2,6.01,65.5,677.5,2.09,27.0,0
2369.3,1395.6,2.73,80.3,1901.6,5.92,34.8,1
1849.8,1165.0,9.33,77.0,134.5,7.0,25.3,0
1544.4,774.4,6.89,78.5,1285.7,6.54,33.4,0
924.3,621.6,7.18,95.1,50.0,7.06,32.7,0
2427.3,1312.6,3.58,74.5,430.9,7.07,35.1,0
1182.9,767.3,4.62,84.1,798.3,9.65,28.7,0
2262.0,1125.3,5.47,99.6,2377.4,3.46,24.8,1
2028.8,1331.7,1.4,90.7,2050.5,8.79,36.3,0
2641.4,1290.2,0.94,88.8,1056.9,0.22,26.7,1
2003.7,1157.3,4.2,71.3,2083.5,2.88,24.7,1
1985.9,1040.9,7.57,77.8,2210.1,0.49,27.2,1
2675.7,1804.8,4.04,59.2,1371.5,6.51,24.1,1
2417.8,1278.1,2.94,81.0,392.5,1.01,30.1,0
2405.5,1718.8,3.56,78.3,1333.7,8.46,25.6,0
2505.0,1797.5,4.63,75.3,1421.7,6.47,26.9,0
1201.9,611.7,4.94,87.3,514.0,0.29,31.9,0
2691.9,1707.1,12.5,60.5,1793.6,7.15,30.5,1
2598.1,1237.5,9.16,94.6,1723.8,8.62,28.1,0
1539.2,873.4,9.07,85.8,1856.0,6.61,28.7,0
2041.3,1355.4,9.51,74.2,1723.1,0.31,28.0,1
2174.5,1408.7,3.0,73.2,2083.9,8.58,26.3,1
2112.6,1346.6,2.33,80.8,1356.5,7.32,28.0,0
2417.0,1292.5,2.68,93.3,1661.4,3.78,30.0,1
3130.4,1763.7,10.0,76.2,1181.8,3.29,27.5,1
2903.1,1396.1,4.36,76.7,1032.4,4.8,29.7,0
1347.1,896.7,2.25,75.2,2570.6,8.67,24.7,0
2604.3,1565.6,4.71,96.4,50.0,2.52,25.6,1
3063.8,2030.2,5.28,70.6,2201.4,1.01,25.1,1
2451.4,1286.2,6.81,74.6,1003.6,8.65,25.7,0
2909.1,1592.3,6.75,92.6,900.0,0.26,33.1,1
3508.0,1930.3,3.52,76.8,1709.3,9.11,30.9,1
2865.4,1311.6,8.06,88.6,308.3,3.06,23.7,0
2362.1,1304.6,4.08,64.1,847.2,5.08,29.7,0
2879.3,1989.6,5.53,72.5,820.7,1.32,26.4,1
2294.2,1649.9,8.06,92.8,1322.9,9.02,25.3,0
2215.5,1341.4,4.07,66.9,856.7,7.5,22.1,0
1971.6,1156.6,4.29,73.2,2780.9,9.24,31.9,0
3216.2,1477.0,7.78,78.1,2937.6,6.83,22.5,1
1668.0,1190.6,3.43,63.1,50.0,1.85,27.8,0
3196.0,1450.7,4.85,70.0,1935.5,3.08,24.2,1
2524.9,1851.8,7.67,76.4,2186.9,4.87,31.1,0
1290.5,770.1,12.16,75.6,1934.4,6.07,26.7,0
2439.0,1347.7,7.82,90.4,973.5,9.26,27.5,0
835.0,607.3,7.42,93.5,1304.7,3.84,27.6,0
2606.6,1192.0,7.59,64.7,901.4,7.03,29.2,0
2775.4,1733.0,2.78,76.3,1163.8,9.61,28.1,0
1815.0,1115.6,6.35,83.1,532.0,1.52,27.8,0
2280.3,1176.2,5.91,93.2,1408.2,8.63,25.9,0
3470.2,2008.1,6.96,83.6,297.8,4.21,21.7,1
1871.3,1208.2,6.35,78.5,1339.9,7.32,23.5,0
1511.7,1010.0,7.14,83.0,501.1,2.94,30.9,0
3163.1,1424.1,5.07,83.1,1665.5,3.34,26.8,1
3475.7,2540.9,6.18,63.9,956.5,0.27,25.3,1
2202.4,1099.8,2.32,77.3,1732.5,9.71,22.4,0
2857.5,1486.1,5.04,92.5,2365.3,8.13,21.1,1
3072.0,1625.2,10.17,72.5,2771.6,0.94,25.2,1
1717.4,792.3,6.96,76.6,50.0,10.0,31.6,0
1884.6,917.6,5.94,72.1,832.6,6.05,25.8,0
3000.1,2237.8,11.69,47.2,1257.5,8.54,29.6,0
3295.3,1794.5,1.92,75.2,1868.3,0.67,25.6,1
2565.9,1243.4,2.67,78.6,179.7,3.89,30.6,1
1628.1,784.9,11.14,68.9,714.3,6.7,26.6,0
3491.6,2324.8,6.14,61.1,1604.3,1.06,23.1,1
1854.9,1310.2,5.27,64.4,1567.9,4.89,26.9,0
1982.2,1044.8,2.4,84.2,1802.1,4.43,35.3,1
2422.5,1105.3,7.34,98.7,1854.9,2.16,35.2,1
3210.2,1659.4,7.63,91.6,1770.9,3.0,29.9,1
2755.1,1286.5,2.72,58.9,1654.9,9.67,27.5,0
2469.7,1188.0,5.58,85.3,1544.6,2.89,29.2,1
2501.1,1449.3,4.99,67.0,2031.8,2.13,29.3,1
2228.3,1156.4,6.77,68.0,50.0,5.36,27.8,0
2562.8,1549.9,2.64,69.5,2735.5,6.71,29.8,1
555.8,292.4,9.76,83.5,50.0,7.25,28.8,0
2007.2,1469.6,8.75,86.5,636.7,7.54,26.7,0
2356.9,1701.1,4.91,73.8,1318.6,0.37,23.2,1
1451.8,900.2,5.35,74.0,2038.1,3.94,26.2,0
2451.1,1363.6,5.59,80.6,50.0,7.74,31.2,0
2067.1,1166.6,3.67,81.8,1477.5,9.05,27.9,0
3341.1,1916.3,4.67,89.1,2133.9,6.02,29.2,1
3222.5,2153.5,5.19,59.6,2295.6,0.52,26.9,1
1897.2,1110.8,10.84,75.2,942.1,3.97,23.8,0
2102.0,1486.1,8.84,62.2,1259.3,0.74,27.0,1
2151.9,1577.9,8.8,74.4,1007.1,7.49,23.9,0
1906.4,1050.0,7.11,72.3,1185.9,0.64,23.7,0
2326.8,1438.4,2.65,74.4,674.5,1.86,32.8,0
1707.1,816.9,5.88,65.4,788.6,4.17,26.3,0
1465.1,747.4,8.91,57.2,1847.5,4.63,25.0,0
2604.8,1495.2,2.23,49.9,1605.3,4.06,34.5,1
2609.2,1335.5,7.91,73.4,1893.3,4.63,31.3,1
1677.2,1195.8,12.97,69.8,1671.2,7.13,26.5,0
2782.0,1384.0,9.19,66.9,2063.5,3.69,29.7,1
1789.5,1049.9,10.24,90.9,2202.6,5.48,27.1,0
2364.6,1493.7,6.66,64.7,106.6,3.03,25.2,0
2733.2,1797.3,8.9,92.0,816.6,3.54,29.9,1
2178.2,1230.5,3.85,94.5,1314.9,6.14,26.7,0
2495.6,1773.7,8.39,51.6,1481.9,4.9,28.3,0
1864.3,1156.8,7.96,76.1,963.9,7.23,32.1,0
2072.3,1205.8,6.87,70.2,2229.6,5.61,31.6,0
2066.2,971.5,9.95,40.1,3084.0,8.04,25.8,0
1714.7,1010.7,4.38,57.7,1648.9,4.43,29.9,0
2085.1,1451.7,5.44,84.3,1567.5,4.91,23.5,0
1193.4,757.0,6.29,99.2,2179.6,6.7,29.8,0
1880.8,1315.9,2.91,85.8,50.0,2.21,28.6,0
2014.8,1205.3,6.68,78.9,1522.8,3.86,29.5,0
2033.5,987.3,0.84,74.7,2283.2,6.25,26.8,0
2043.0,927.7,9.14,95.2,985.5,0.29,36.3,0
2159.9,1168.4,6.14,100.0,518.8,4.37,24.4,0
2511.6,1656.2,4.44,68.0,1351.4,5.99,31.9,0
2768.4,1902.1,3.5,51.0,1451.5,9.67,23.9,0
1777.7,957.7,5.3,49.8,773.1,8.77,30.0,0
1417.9,848.9,8.06,90.9,3176.9,2.81,30.3,1
1522.7,877.6,7.64,74.4,1117.0,5.07,28.2,0
1883.3,1079.4,3.88,77.2,577.1,0.56,26.0,0
1971.3,1023.9,3.46,53.5,1425.1,2.41,28.6,0
1699.5,834.3,7.97,66.0,2226.3,7.75,29.1,0
1357.5,691.0,3.83,71.5,1513.9,1.23,35.2,0
1903.5,888.2,6.18,77.5,1888.5,2.58,24.5,0
2317.9,1180.8,6.37,70.2,802.8,9.44,25.8,0
2586.8,1171.2,6.94,62.6,2690.2,8.24,29.1,0
1837.7,1172.8,8.57,65.6,1949.4,7.82,27.0,0
1931.6,1052.5,2.21,89.5,2338.2,8.65,27.6,0
1597.6,1185.4,0.27,77.9,1792.1,7.5,32.3,0
2179.6,1107.5,4.3,82.3,2159.9,1.21,16.7,1
1648.5,912.9,11.4,64.2,801.6,5.17,25.6,0
2572.5,1433.8,12.07,39.6,1106.9,4.44,21.0,0
1039.2,470.3,11.49,68.7,2577.2,3.11,23.2,0
1966.2,1379.8,5.42,64.6,2747.8,8.34,37.6,1
2395.7,1101.1,0.65,79.2,582.3,4.64,30.4,0
2319.5,1698.0,0.2,100.0,1699.8,0.6,31.8,1
3950.5,2834.9,4.16,83.3,1155.2,2.75,27.7,1
2427.4,1482.3,5.41,100.0,942.4,2.29,31.0,1
1547.4,948.7,9.9,81.8,1727.9,8.87,20.9,0
2137.9,1381.4,8.6,67.4,2412.8,6.47,32.2,0
1045.4,591.8,6.68,79.2,1861.3,5.6,24.7,0
2147.6,1383.4,3.33,96.4,1244.4,5.07,25.9,1
1658.5,768.6,3.12,97.0,1911.9,6.5,30.0,0
2795.0,1303.1,6.76,68.1,1212.0,7.55,29.3,0
1842.8,1082.0,8.09,78.0,1829.7,5.54,28.3,0
2124.1,1306.1,7.18,57.8,2617.2,9.38,22.5,0
1786.9,1280.0,2.9,84.9,50.0,9.77,28.4,0
3330.3,1603.2,7.95,93.6,2137.8,9.95,31.8,1
1991.2,1387.5,7.28,75.5,268.8,6.69,25.9,0
3391.2,1739.7,2.79,67.0,2482.7,9.33,33.3,1
2729.2,1550.8,3.65,79.3,990.4,4.04,24.5,1
2513.3,1369.7,8.07,80.0,525.9,8.6,28.0,0
2439.7,1390.7,5.3,76.0,2056.2,9.09,34.1,0
2456.0,1216.1,10.77,77.1,1791.3,9.04,25.3,0
947.0,569.2,7.5,72.9,700.7,8.31,32.2,0
2018.7,1393.9,4.54,87.0,497.6,4.07,35.9,1
2749.4,1601.4,5.97,83.8,1350.0,1.59,28.7,1
2168.2,1294.8,6.19,63.2,536.7,3.34,25.9,0
1286.6,906.6,3.81,62.9,650.8,7.67,24.9,0
2165.9,1433.5,3.26,71.9,1592.5,2.33,33.2,0
3307.7,1975.1,8.1,83.8,727.3,4.78,33.1,1
3010.5,1587.5,8.54,76.8,1841.2,5.65,33.8,0
2159.7,1545.2,7.81,67.3,2692.1,6.04,27.9,1
2818.4,1756.2,10.55,78.1,1381.2,9.36,32.2,0
1961.8,1012.9,4.37,71.0,1604.1,6.61,27.8,0
1092.5,579.8,11.02,85.6,3114.5,7.86,24.5,0
1599.1,1104.9,3.3,79.0,549.9,5.82,32.5,0
3215.9,1489.7,2.96,71.2,2453.0,8.34,34.5,1
2021.9,1511.6,0.72,77.8,2356.7,2.64,23.9,1
2041.8,998.7,4.66,90.8,2183.5,2.1,23.8,0
2005.1,1381.2,4.49,68.2,2533.4,9.26,28.2,1
3437.7,1954.1,7.58,79.8,1724.5,6.93,31.8,1
3256.9,1946.5,6.73,74.2,1033.7,6.72,23.5,1
3642.2,2601.2,2.42,80.1,2375.7,4.67,28.9,1
2096.6,1203.2,4.82,67.1,2406.3,3.77,25.6,1
2392.2,1462.2,4.89,76.3,2384.3,5.56,30.8,1
1214.2,564.3,0.67,88.3,1535.6,1.21,24.8,1
3160.0,1424.2,3.06,63.8,927.0,4.55,31.1,0
1440.9,754.2,3.69,59.0,1653.1,4.55,27.4,0
2340.9,1531.4,10.3,59.5,2253.8,5.38,24.3,0
1486.8,723.1,6.57,61.0,2319.5,6.35,28.3,0
1817.2,879.8,7.99,82.1,1156.3,9.57,20.2,0
1655.8,949.2,1.5,58.1,1752.3,6.52,25.8,0
1804.9,1163.0,9.58,71.4,453.0,8.84,29.3,0
1849.6,1227.4,9.9,82.4,2288.0,5.56,20.9,0
1843.6,928.3,0.2,80.0,873.4,6.27,17.7,0
2741.7,1299.2,3.88,70.4,2128.2,0.7,18.6,1
1481.8,1084.9,7.49,77.3,580.6,1.33,33.3,0
2343.4,1237.8,7.93,76.3,2325.1,5.8,27.7,0
2991.7,2112.1,3.96,72.3,1757.5,3.96,25.9,1
1866.4,1323.4,5.08,72.5,874.9,7.99,31.8,0
1733.4,1181.7,4.21,100.0,2053.1,5.43,26.4,0
2050.2,1026.4,6.33,84.7,1027.7,8.82,29.1,0
2966.8,2066.5,9.59,100.0,2099.6,9.72,28.1,1
2326.2,1583.6,3.69,69.0,1280.7,1.48,26.1,1
1854.7,1166.6,9.0,74.0,123.2,3.95,29.2,0
2514.5,1385.9,3.65,59.0,714.1,6.65,31.1,0
1483.5,784.4,3.46,65.3,1155.7,3.05,27.3,0
2642.9,1285.9,8.46,97.8,2594.6,2.67,26.2,1
2465.6,1486.6,8.77,68.7,2220.9,8.14,26.6,1
1999.9,1251.1,8.55,98.0,2799.1,9.8,18.8,1
1654.9,923.1,2.05,60.1,2822.9,7.74,29.1,0
1623.7,962.2,4.6,62.4,1072.2,5.24,23.2,0
2547.6,1424.3,8.47,70.9,1349.2,4.43,30.5,0
2998.8,1926.2,6.12,74.2,1171.0,5.4,27.6,1
1785.7,1286.4,2.78,86.1,962.8,4.63,28.4,0
2498.0,1246.9,7.37,80.4,50.0,5.03,30.8,0
843.4,476.1,3.86,70.0,1488.2,2.03,24.3,0
1820.0,895.9,11.38,73.4,471.5,9.04,29.5,0
2179.8,1389.6,10.63,71.2,1472.7,7.55,29.1,0
1608.7,1075.7,7.81,64.0,3192.6,6.81,27.3,0
1591.3,1160.9,10.08,64.3,1092.5,9.5,24.3,0
1765.9,942.4,6.19,87.3,1655.8,2.84,30.4,1
2389.9,1756.7,8.3,53.1,2225.3,0.81,30.8,1
2078.2,974.6,10.43,94.4,1724.2,8.26,28.5,0
745.1,470.1,6.74,70.9,1734.0,9.98,23.7,0
821.5,383.8,5.23,65.7,1210.1,5.78,25.9,0
1805.5,1296.6,0.89,83.9,1314.5,0.59,27.8,1
2497.5,1520.8,5.75,92.8,732.0,7.8,30.8,0
414.1,269.5,8.47,88.4,2176.8,0.74,21.7,0
1875.2,1311.6,8.84,81.0,106.8,5.4,25.7,0
1857.9,919.9,7.51,88.0,2276.9,2.78,26.4,1
3102.4,1432.0,4.38,54.4,377.0,9.15,27.7,0
1949.7,1391.5,0.2,68.7,2270.1,4.51,22.8,1
2448.9,1333.4,4.51,64.1,1216.9,8.98,27.1,0
2291.8,1120.0,5.09,89.7,514.5,2.99,26.8,0
815.1,481.4,5.06,70.4,1963.4,3.87,23.8,0
2699.3,1699.2,7.86,85.1,2243.0,9.47,27.5,0
2340.0,1074.7,11.96,81.4,1149.5,2.01,25.8,0
2530.4,1347.3,6.37,64.7,2076.5,5.79,30.0,0
4500.0,2069.3,5.35,68.0,50.0,3.89,24.5,1
845.3,487.0,5.22,90.5,443.5,7.74,28.4,0
3321.1,2386.3,6.37,65.7,2533.9,1.29,24.8,1
2013.2,1499.4,3.52,76.5,1321.1,4.37,25.6,1
2386.8,1530.2,6.36,65.6,50.0,6.99,29.2,0
2170.4,1081.9,7.35,71.2,940.9,4.07,28.9,0
1924.2,1388.8,6.63,74.4,761.3,0.59,26.3,1
1829.6,1106.7,7.37,65.6,1367.2,7.05,26.9,0
2414.2,1197.7,7.3,63.5,1203.4,5.03,22.2,0
1213.8,881.9,0.68,78.4,1643.1,0.11,33.6,0
2687.9,1820.3,7.91,64.9,1444.4,6.13,30.7,1
1929.5,1291.8,3.99,65.3,2587.8,9.2,30.6,0
1465.5,971.2,2.71,63.7,1839.6,1.11,21.6,0
1907.5,973.0,2.69,74.1,1866.1,5.91,25.6,0
3017.1,1548.7,7.3,86.3,2432.1,7.29,26.7,1
1852.0,1215.8,5.33,93.1,1189.0,0.71,20.3,1
2433.0,1255.2,0.95,66.3,490.5,0.23,31.6,1
1724.9,1003.2,7.43,100.0,2465.6,4.64,33.8,0
2692.6,1843.4,1.68,62.9,1608.7,7.91,36.2,1
2645.6,1812.7,6.42,88.0,1611.5,1.61,23.8,1
3401.6,1993.3,6.72,66.3,993.3,8.37,28.5,0
2085.9,1434.4,8.66,64.5,1006.5,6.57,33.3,0
2634.6,1848.4,11.35,66.1,2177.4,3.32,27.0,0
2263.7,1463.4,1.91,74.4,2287.7,5.16,25.7,1
3042.3,1577.5,5.84,82.0,2127.1,9.66,20.5,1
1732.8,922.2,5.17,83.0,2134.4,2.16,32.5,0
2684.3,1461.4,7.3,63.7,1955.2,5.0,27.9,0
2073.4,1005.7,6.65,63.1,1605.2,6.24,25.1,0
2158.3,1148.1,4.94,64.0,1359.7,1.38,29.1,0
2259.6,1158.9,4.68,73.7,2468.3,0.44,28.6,1
2364.0,1386.7,2.65,72.5,1201.0,0.13,28.7,1
2124.5,1535.0,8.96,63.6,1796.0,3.25,27.1,1
2339.6,1126.1,7.38,78.2,856.8,0.74,34.5,1
3225.8,2148.6,8.75,100.0,972.6,8.04,27.5,1
2840.5,1863.9,5.07,68.9,1311.1,9.97,34.5,0
2765.0,1323.7,4.03,69.8,856.8,0.61,30.3,1
1903.9,1383.7,2.77,81.7,2138.3,4.33,29.4,1
1622.0,1006.5,7.08,68.3,421.6,0.26,27.5,0
2820.9,1577.2,2.88,83.0,1579.4,1.34,31.9,1
2769.4,1874.8,11.55,66.4,1606.0,3.23,28.5,1
3157.2,1664.5,2.08,97.0,51.4,3.94,24.3,1
1807.4,1189.4,6.82,79.1,1147.2,9.4,24.1,0
2050.8,947.3,10.7,67.6,1704.6,3.96,29.7,0
1134.3,796.1,7.8,67.9,1843.0,4.96,24.4,0
1944.9,1136.7,6.53,68.8,1336.6,2.46,27.8,0
2847.8,1825.4,3.09,91.5,2041.5,0.0,32.2,1
1896.8,979.4,1.85,59.8,1412.5,8.99,29.2,0
2616.3,1708.8,8.31,67.0,1510.9,0.82,25.1,1
2076.2,1415.3,10.52,68.3,1701.3,9.64,33.6,0
2410.6,1427.0,4.68,74.8,2241.6,1.31,30.2,1
1454.0,923.8,2.58,71.7,959.4,6.05,32.1,0
2255.4,1323.7,0.2,57.1,1110.5,9.99,18.9,0
400.0,287.3,3.06,70.2,964.9,1.38,29.3,0
2078.5,1245.8,5.66,73.8,1234.2,4.24,31.4,0
1140.2,801.0,10.8,67.5,2641.0,7.8,34.8,0
2983.9,2060.1,8.02,83.2,1958.2,0.32,22.1,1
2705.3,1550.6,6.92,86.0,595.1,6.9,32.8,0
2503.3,1299.3,4.8,74.1,1019.6,0.8,34.6,1
3188.7,1823.4,4.25,77.8,1798.2,2.37,19.9,1
1583.2,1104.9,10.22,49.1,774.8,1.6,29.9,0
3335.8,1728.9,6.6,69.9,919.7,9.07,30.5,0
2805.9,1704.1,0.2,87.1,2576.0,1.8,26.7,1
2046.2,1415.6,3.98,69.9,1009.3,0.4,26.0,0
2938.2,1633.7,3.43,66.2,2263.7,5.88,30.7,1
1480.9,951.7,4.36,100.0,2504.3,3.46,25.5,1
1664.1,871.5,7.69,96.8,913.2,4.06,27.1,0
1804.4,871.1,5.68,80.6,788.0,1.19,31.2,0
1856.2,1277.6,5.77,88.7,1279.1,7.48,35.0,0
1513.2,725.9,9.94,48.3,629.1,6.02,30.2,0
2995.0,1591.6,3.91,65.5,1596.8,3.64,28.5,1
2031.7,1435.5,11.59,69.4,1335.5,1.72,25.9,0
2429.1,1345.6,3.99,72.2,1788.5,5.93,24.0,0
1829.3,1357.2,6.27,69.1,2617.6,7.79,32.4,0
1016.6,756.3,5.16,44.4,2154.0,3.12,27.4,0
2375.5,1260.2,6.37,79.6,1891.4,0.26,32.6,1
957.0,442.4,7.33,81.5,50.0,2.14,26.7,0
2155.4,1425.8,7.3,94.2,1854.7,6.82,25.4,0
1310.6,767.1,3.74,65.5,2878.1,9.89,29.7,0
3491.7,1676.8,2.63,64.6,50.0,0.13,27.7,1
2792.4,1849.3,13.51,42.8,2051.5,3.06,23.2,0
2268.7,1042.2,4.55,71.5,1372.5,0.62,35.3,1
3021.4,2148.4,8.1,85.8,820.2,3.16,25.5,1
1649.9,811.1,1.18,67.7,2140.9,4.06,31.7,0
2553.3,1246.5,5.16,100.0,2867.8,9.21,31.4,1
2329.9,1171.2,5.62,71.9,2120.2,0.81,23.0,1
2371.6,1750.4,7.42,76.8,1203.0,7.77,24.0,0
3027.0,1991.6,0.2,58.6,745.2,3.96,26.8,1
2676.1,1847.6,6.5,78.4,1615.7,8.11,24.5,1
2387.7,1359.3,2.55,51.2,2198.5,5.13,34.9,1
1124.3,619.4,6.97,83.3,1190.4,0.39,27.2,0
1576.0,820.0,2.89,83.7,1267.7,9.46,31.6,0
2120.2,1259.8,3.43,91.3,3757.6,0.83,30.1,1
2260.7,1391.6,5.18,62.8,2362.9,5.98,29.1,0
1465.4,937.2,2.84,76.9,2420.1,8.78,28.2,0
3767.6,1986.0,4.57,81.8,331.8,0.8,32.9,1
3185.7,2340.2,2.42,80.3,934.2,5.54,24.7,1
